ID,HEIGHT,WEIGHT
1626172_2025,81,222
1641718_2025,76,185
1642863_2025,85,250
203114_2025,79,222
1630165_2025,76,195
202691_2025,77,220
1641738_2025,79,250
1641723_2025,76,195
1642920_2025,80,207
1642886_2025,77,215
1642851_2025,78,215
1627739_2025,75,205
1631200_2025,80,218
204001_2025,86,240
203937_2025,80,230
1642271_2025,83,250
1628398_2025,80,221
200768_2025,72,196
1642273_2025,80,200
1643018_2025,72,
1630163_2025,79,180
1642950_2025,80,236
1629013_2025,77,190
1626204_2025,78,245
1628374_2025,85,240
1643133_2025,84,
2544_2025,81,250
1641778_2025,78,209
1631159_2025,82,220
1642862_2025,79,210
1630322_2025,77,210
1628366_2025,77,190
1631351_2025,76,205
1629652_2025,76,220
1629029_2025,80,230
1630568_2025,82,243
1628379_2025,77,206
1628436_2025,85,250
1631247_2025,78,207
1630644_2025,74,185
1641869_2025,76,205
1631103_2025,76,180
1642502_2025,81,210
1628370_2025,75,200
1630699_2025,79,199
1631204_2025,73,195
203935_2025,75,220
1641813_2025,72,185
1631109_2025,85,240
1628365_2025,76,209
1628963_2025,82,235
203486_2025,84,254
1641824_2025,80,196
1629680_2025,77,202
1631108_2025,77,190
1642917_2025,76,210
1629622_2025,77,215
1628467_2025,82,240
1642875_2025,85,250
1642877_2025,79,215
1630695_2025,81,248
1629008_2025,82,218
1628969_2025,78,209
201144_2025,73,175
1628970_2025,79,225
1642939_2025,76,190
1630540_2025,74,195
1629011_2025,84,240
1628964_2025,84,231
1642885_2025,81,225
1628420_2025,74,183
1629021_2025,83,245
1630541_2025,77,211
1631338_2025,81,210
1631243_2025,83,210
1630619_2025,83,220
1631217_2025,82,210
1626167_2025,83,250
1642066_2025,77,220
1642368_2025,83,230
1641772_2025,80,210
1630230_2025,78,220
1631466_2025,77,205
1629675_2025,81,264
1629674_2025,84,248
1629651_2025,83,215
1630208_2025,83,245
1641733_2025,74,185
1629638_2025,77,205
201587_2025,79,230
1628502_2025,79,254
203999_2025,83,284
1631107_2025,82,205
1642260_2025,78,200
202696_2025,81,265
1642363_2025,77,175
1642855_2025,80,194
1641730_2025,82,210
1642869_2025,79,215
1642849_2025,75,185
1641807_2025,79,248
1626181_2025,75,215
1628384_2025,79,240
1630167_2025,81,220
1630534_2025,77,215
1630846_2025,82,240
1641765_2025,79,230
1630209_2025,83,275
1630168_2025,82,240
1631115_2025,82,235
1631131_2025,80,255
1642345_2025,83,235
1631172_2025,81,185
1629023_2025,79,230
1641790_2025,80,245
1642359_2025,81,210
1631094_2025,82,250
1627783_2025,80,245
1626192_2025,77,209
1630311_2025,74,205
1631116_2025,84,220
1630172_2025,78,235
202331_2025,80,230
1630194_2025,81,210
1630202_2025,73,195
1642362_2025,79,215
1641796_2025,77,215
1631250_2025,81,225
1631212_2025,80,200
1630173_2025,80,243
1629656_2025,77,207
1631245_2025,76,173
1642366_2025,84,238
1629628_2025,78,214
1642853_2025,81,240
1642484_2025,73,180
1641712_2025,79,205
1642263_2025,74,185
1642434_2025,79,230
1642265_2025,74,175
1629057_2025,81,249
1642911_2025,87,227
1631199_2025,77,233
1641842_2025,80,206
1626220_2025,78,226
203497_2025,85,258
1629060_2025,80,230
201566_2025,76,200
1642346_2025,79,216
1641750_2025,85,256
1642948_2025,71,180
1631157_2025,75,180
1630180_2025,80,215
1630573_2025,79,217
1630241_2025,76,205
1630572_2025,81,240
1630583_2025,84,215
1630703_2025,75,207
1630567_2025,80,237
1630590_2025,74,170
1642951_2025,73,195
203552_2025,73,185
1631101_2025,77,210
1628983_2025,78,195
1630536_2025,72,176
1631321_2025,78,220
1631323_2025,79,209
1642883_2025,77,220
1627746_2025,82,235
1642461_2025,79,225
1630649_2025,78,210
201939_2025,74,185
1642264_2025,78,215
203500_2025,83,265
1629004_2025,79,205
204456_2025,73,190
1643007_2025,75,185
201959_2025,81,232
1631106_2025,80,215
1627752_2025,78,218
1641707_2025,81,215
1629611_2025,78,215
1630545_2025,78,215
203648_2025,79,219
1628418_2025,81,248
1642275_2025,82,207
203501_2025,77,205
202699_2025,80,226
1643253_2025,80,210
1642449_2025,83,
1628396_2025,82,248
1641787_2025,80,217
1641739_2025,79,230
1629027_2025,74,164
1631218_2025,81,245
1642848_2025,77,190
1630200_2025,73,190
1630544_2025,76,178
1630570_2025,80,245
1642280_2025,81,185
1630286_2025,80,225
1631211_2025,75,215
1641725_2025,77,185
1641998_2025,82,270
1630530_2025,80,206
1642400_2025,79,220
1641774_2025,84,220
1641783_2025,80,217
1641803_2025,77,190
1629660_2025,77,195
1631102_2025,75,195
1631174_2025,79,215
1629639_2025,77,195
1642278_2025,74,195
1641890_2025,81,224
1631213_2025,78,215
1630178_2025,74,200
1642878_2025,76,185
1630623_2025,72,200
1626145_2025,72,196
1642845_2025,76,190
1641705_2025,88,235
1631246_2025,76,205
1642884_2025,84,250
1630249_2025,80,195
1631117_2025,86,245
1642383_2025,76,195
1628976_2025,82,270
1631111_2025,77,215
1642954_2025,75,206
1642860_2025,81,180
1630214_2025,80,245
1642905_2025,85,270
1642949_2025,83,242
1642530_2025,67,159
1642274_2025,83,235
1642258_2025,80,200
1628380_2025,81,240
1641744_2025,87,305
203897_2025,77,200
1630192_2025,82,240
1630533_2025,81,185
1629627_2025,78,284
1642389_2025,76,206
